wall_clock,sim_t,alt_ft,roll_deg,pitch_deg,yaw_deg,u_fps,v_fps,w_fps,p_rads,q_rads,r_rads,pwm1,pwm2,pwm3,pwm4,ail,ele,rud,thrFR,thrFL,thrAR,thrAL,flapsR,flapsL,armed,ap_pwm1,ap_pwm2,ap_pwm3,ap_pwm4,ap_pwm8,ap_pwm9,ap_has_armed,motor_active
1778690879.429,1.2952,2999.9,-0.00,-2.73,0.00,1.45,-0.00,-0.11,0.0000,0.0036,0.0001,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.449,1.3202,2999.9,-0.00,-2.72,0.00,1.49,-0.00,-0.11,0.0000,0.0072,0.0001,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.469,1.3301,2999.9,-0.00,-2.72,0.00,1.51,-0.00,-0.11,0.0000,0.0086,0.0001,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.490,1.3602,2999.9,-0.00,-2.70,0.00,1.56,-0.00,-0.12,0.0000,0.0127,0.0001,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.510,1.3803,2999.9,-0.00,-2.68,0.00,1.60,-0.00,-0.12,0.0000,0.0154,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.530,1.3952,2999.9,-0.00,-2.67,0.00,1.62,-0.00,-0.12,0.0000,0.0173,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.550,1.4204,2999.9,-0.00,-2.64,0.00,1.67,-0.00,-0.12,-0.0000,0.0204,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.570,1.4303,2999.9,-0.00,-2.63,0.00,1.68,-0.00,-0.13,-0.0000,0.0216,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.591,1.4603,2999.9,-0.00,-2.59,0.00,1.74,-0.00,-0.13,-0.0000,0.0251,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.611,1.4800,2999.9,-0.00,-2.56,0.00,1.77,-0.00,-0.13,-0.0000,0.0272,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.631,1.4953,2999.9,-0.00,-2.54,0.00,1.79,-0.00,-0.13,-0.0000,0.0288,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.651,1.5202,2999.9,-0.00,-2.49,0.00,1.84,-0.00,-0.13,-0.0000,0.0313,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.671,1.5302,2999.9,-0.00,-2.47,0.00,1.85,0.00,-0.13,-0.0000,0.0322,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.692,1.5601,2999.9,-0.00,-2.42,0.00,1.90,0.00,-0.13,-0.0000,0.0348,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.712,1.5805,2999.9,-0.00,-2.37,0.00,1.93,0.00,-0.13,-0.0000,0.0365,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.732,1.5953,2999.9,-0.00,-2.34,0.00,1.96,0.00,-0.13,0.0000,0.0376,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.753,1.6201,2999.9,-0.00,-2.29,0.00,1.99,0.00,-0.13,0.0000,0.0393,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.773,1.6301,2999.9,-0.00,-2.27,0.00,2.01,0.00,-0.13,0.0000,0.0400,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.793,1.6600,2999.9,-0.00,-2.20,0.00,2.05,0.00,-0.13,0.0000,0.0417,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.813,1.6800,2999.9,-0.00,-2.15,0.00,2.08,0.00,-0.13,0.0000,0.0428,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.834,1.6951,2999.9,-0.00,-2.11,0.00,2.10,0.00,-0.13,0.0000,0.0435,-0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.854,1.7205,2999.9,-0.00,-2.05,0.00,2.14,0.00,-0.13,0.0000,0.0445,-0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.874,1.7303,2999.9,-0.00,-2.02,0.00,2.15,0.00,-0.13,0.0000,0.0448,-0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.894,1.7605,2999.9,-0.00,-1.94,0.00,2.19,0.00,-0.13,0.0000,0.0457,-0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.914,1.7853,2999.9,-0.00,-1.88,0.00,2.23,0.00,-0.13,0.0000,0.0463,-0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.934,1.7953,2999.9,-0.00,-1.85,0.00,2.24,0.00,-0.13,0.0000,0.0464,-0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.954,1.8250,2999.9,-0.00,-1.77,0.00,2.28,0.00,-0.13,0.0000,0.0469,-0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.974,1.8302,2999.9,-0.00,-1.76,0.00,2.28,0.00,-0.13,0.0000,0.0469,-0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.994,1.8651,2999.9,-0.00,-1.66,0.00,2.32,0.00,-0.12,-0.0000,0.0471,-0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690880.015,1.8855,2999.9,-0.00,-1.61,0.00,2.35,0.00,-0.12,-0.0000,0.0471,-0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690880.035,1.8954,2999.9,-0.00,-1.58,0.00,2.36,0.00,-0.12,-0.0000,0.0471,-0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
